@relation R_data_frame

@attribute ANAPHYLAXIS {FALSE,TRUE}
@attribute ARTCO2 {HIGH,LOW,NORMAL}
@attribute BP {HIGH,LOW,NORMAL}
@attribute CATECHOL {HIGH,NORMAL}
@attribute CO {HIGH,LOW,NORMAL}
@attribute CVP {HIGH,LOW,NORMAL}
@attribute DISCONNECT {FALSE,TRUE}
@attribute ERRCAUTER {FALSE,TRUE}
@attribute ERRLOWOUTPUT {FALSE,TRUE}
@attribute EXPCO2 {HIGH,LOW,NORMAL,ZERO}
@attribute FIO2 {LOW,NORMAL}
@attribute HISTORY {FALSE,TRUE}
@attribute HR {HIGH,LOW,NORMAL}
@attribute HRBP {HIGH,LOW,NORMAL}
@attribute HREKG {HIGH,LOW,NORMAL}
@attribute HRSAT {HIGH,LOW,NORMAL}
@attribute HYPOVOLEMIA {FALSE,TRUE}
@attribute INSUFFANESTH {FALSE,TRUE}
@attribute INTUBATION {ESOPHAGEAL,NORMAL,ONESIDED}
@attribute KINKEDTUBE {FALSE,TRUE}
@attribute LVEDVOLUME {HIGH,LOW,NORMAL}
@attribute LVFAILURE {FALSE,TRUE}
@attribute MINVOL {HIGH,LOW,NORMAL,ZERO}
@attribute MINVOLSET {HIGH,LOW,NORMAL}
@attribute PAP {HIGH,LOW,NORMAL}
@attribute PCWP {HIGH,LOW,NORMAL}
@attribute PRESS {HIGH,LOW,NORMAL,ZERO}
@attribute PVSAT {HIGH,LOW,NORMAL}
@attribute SAO2 {HIGH,LOW,NORMAL}
@attribute SHUNT {HIGH,NORMAL}
@attribute STROKEVOLUME {HIGH,LOW,NORMAL}
@attribute TPR {HIGH,LOW,NORMAL}
@attribute VENTALV {HIGH,LOW,NORMAL,ZERO}
@attribute VENTLUNG {HIGH,LOW,NORMAL,ZERO}
@attribute VENTMACH {HIGH,LOW,NORMAL,ZERO}
@attribute VENTTUBE {HIGH,LOW,NORMAL,ZERO}

@data
FALSE,HIGH,NORMAL,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,NORMAL,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,NORMAL,HIGH,HIGH,HIGH,NORMAL,TRUE,FALSE,FALSE,ZERO,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,NORMAL,ZERO
FALSE,HIGH,NORMAL,HIGH,NORMAL,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,TRUE,FALSE,NORMAL,FALSE,HIGH,FALSE,ZERO,NORMAL,NORMAL,HIGH,HIGH,LOW,LOW,NORMAL,LOW,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,NORMAL,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,ONESIDED,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL,LOW,LOW,NORMAL,LOW
FALSE,HIGH,LOW,HIGH,LOW,NORMAL,FALSE,TRUE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,NORMAL,NORMAL,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,LOW,LOW,LOW,NORMAL,LOW,LOW,ZERO,ZERO,NORMAL,LOW
FALSE,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,ZERO,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,NORMAL,NORMAL,NORMAL,LOW,LOW,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,NORMAL,HIGH
FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,LOW,HIGH,HIGH,LOW,FALSE,TRUE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,NORMAL,NORMAL,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,LOW,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,LOW,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,LOW,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,LOW,HIGH,NORMAL,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,NORMAL,LOW,LOW,NORMAL,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,LOW,LOW,LOW,LOW,NORMAL,NORMAL,LOW,ZERO,ZERO,NORMAL,LOW
FALSE,LOW,NORMAL,HIGH,HIGH,NORMAL,TRUE,FALSE,TRUE,ZERO,NORMAL,FALSE,HIGH,NORMAL,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,ZERO
FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,LOW,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,NORMAL,LOW,HIGH,HIGH,NORMAL,TRUE,FALSE,TRUE,ZERO,NORMAL,FALSE,HIGH,NORMAL,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,NORMAL,ZERO
FALSE,HIGH,LOW,HIGH,LOW,LOW,FALSE,FALSE,FALSE,LOW,NORMAL,TRUE,NORMAL,LOW,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,LOW,TRUE,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,LOW,LOW,ZERO,ZERO,NORMAL,LOW
FALSE,NORMAL,LOW,HIGH,HIGH,NORMAL,TRUE,FALSE,FALSE,ZERO,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,NORMAL,NORMAL,LOW,HIGH,LOW,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,NORMAL,ZERO
FALSE,HIGH,LOW,HIGH,NORMAL,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,NORMAL,LOW,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,LOW,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,TRUE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,LOW,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,NORMAL,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,ONESIDED,FALSE,NORMAL,FALSE,LOW,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,LOW,LOW,LOW,NORMAL,LOW
FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,HIGH,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,TRUE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,ZERO
TRUE,HIGH,LOW,HIGH,HIGH,HIGH,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,TRUE,FALSE,NORMAL,FALSE,HIGH,FALSE,ZERO,NORMAL,NORMAL,HIGH,HIGH,LOW,LOW,NORMAL,NORMAL,LOW,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,NORMAL,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,ONESIDED,FALSE,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL,NORMAL,ZERO,NORMAL,LOW
FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,HIGH,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,ONESIDED,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,LOW,NORMAL,ZERO,NORMAL,LOW
FALSE,HIGH,NORMAL,HIGH,HIGH,NORMAL,FALSE,TRUE,TRUE,LOW,NORMAL,FALSE,HIGH,NORMAL,NORMAL,NORMAL,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,LOW,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,LOW,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,ESOPHAGEAL,FALSE,NORMAL,FALSE,LOW,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,LOW,LOW,ZERO,NORMAL,LOW
FALSE,NORMAL,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,ZERO,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,ZERO
FALSE,HIGH,LOW,HIGH,LOW,HIGH,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,TRUE,FALSE,NORMAL,FALSE,HIGH,FALSE,ZERO,NORMAL,NORMAL,HIGH,HIGH,LOW,LOW,NORMAL,LOW,LOW,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,NORMAL,HIGH,NORMAL,LOW,FALSE,FALSE,FALSE,LOW,NORMAL,TRUE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,LOW,TRUE,ZERO,NORMAL,NORMAL,LOW,HIGH,LOW,LOW,NORMAL,LOW,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,NORMAL,HIGH,NORMAL,NORMAL,FALSE,FALSE,TRUE,LOW,NORMAL,FALSE,NORMAL,HIGH,LOW,LOW,FALSE,FALSE,NORMAL,TRUE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,NORMAL,LOW,HIGH,LOW,NORMAL,FALSE,FALSE,TRUE,ZERO,NORMAL,FALSE,NORMAL,HIGH,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,NORMAL,HIGH,LOW,LOW,LOW,NORMAL,LOW,HIGH,NORMAL,LOW,HIGH,HIGH
FALSE,HIGH,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,HIGH,FALSE,ZERO,NORMAL,NORMAL,HIGH,HIGH,LOW,LOW,NORMAL,NORMAL,HIGH,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,TRUE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,LOW,HIGH,LOW,LOW,NORMAL,HIGH,HIGH,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,LOW,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,TRUE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,LOW,LOW,LOW,NORMAL,NORMAL,LOW,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,LOW,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,LOW,NORMAL,NORMAL,LOW,LOW,NORMAL,NORMAL,LOW,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,NORMAL,HIGH,NORMAL,NORMAL,FALSE,TRUE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,NORMAL,NORMAL,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,NORMAL,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,LOW,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,ZERO,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,ZERO
FALSE,HIGH,LOW,HIGH,LOW,LOW,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,LOW,FALSE,ZERO,NORMAL,NORMAL,LOW,NORMAL,LOW,LOW,NORMAL,LOW,NORMAL,LOW,ZERO,NORMAL,LOW
FALSE,NORMAL,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,TRUE,ONESIDED,FALSE,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL,NORMAL,ZERO,NORMAL,LOW
FALSE,HIGH,LOW,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,ZERO,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,LOW,LOW,LOW,NORMAL,NORMAL,LOW,ZERO,ZERO,NORMAL,LOW
FALSE,NORMAL,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,LOW,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,LOW,HIGH,LOW,LOW,FALSE,FALSE,FALSE,LOW,NORMAL,TRUE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,LOW,TRUE,ZERO,NORMAL,NORMAL,LOW,HIGH,LOW,LOW,NORMAL,LOW,HIGH,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,LOW,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,LOW,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,LOW,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,NORMAL,HIGH,HIGH,NORMAL,FALSE,TRUE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,NORMAL,LOW,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,HIGH,ZERO,ZERO,ZERO,ZERO
FALSE,HIGH,LOW,HIGH,LOW,NORMAL,TRUE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,LOW,NORMAL,ZERO,ZERO,NORMAL,ZERO
FALSE,HIGH,HIGH,HIGH,HIGH,LOW,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,LOW,LOW,NORMAL,NORMAL,HIGH,ZERO,ZERO,NORMAL,LOW
FALSE,NORMAL,NORMAL,NORMAL,LOW,HIGH,FALSE,FALSE,FALSE,ZERO,NORMAL,FALSE,NORMAL,LOW,LOW,LOW,TRUE,TRUE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,HIGH,LOW,LOW,LOW,NORMAL,LOW,HIGH,NORMAL,LOW,HIGH,HIGH
FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,LOW,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,HIGH,ZERO,ZERO,NORMAL,ZERO
FALSE,NORMAL,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,ZERO,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,TRUE,NORMAL,FALSE,NORMAL,FALSE,HIGH,NORMAL,NORMAL,NORMAL,LOW,LOW,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,HIGH,HIGH
FALSE,HIGH,NORMAL,HIGH,NORMAL,NORMAL,TRUE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,TRUE,NORMAL,FALSE,ZERO,NORMAL,HIGH,NORMAL,ZERO,LOW,LOW,HIGH,NORMAL,NORMAL,ZERO,ZERO,NORMAL,ZERO
FALSE,NORMAL,LOW,HIGH,HIGH,NORMAL,FALSE,FALSE,TRUE,LOW,NORMAL,FALSE,HIGH,NORMAL,HIGH,HIGH,FALSE,FALSE,ONESIDED,FALSE,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,LOW,NORMAL,ZERO,NORMAL,LOW
FALSE,HIGH,LOW,HIGH,LOW,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,LOW,LOW,LOW,NORMAL,LOW,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,LOW,NORMAL,HIGH,HIGH,NORMAL,FALSE,TRUE,FALSE,ZERO,NORMAL,FALSE,HIGH,HIGH,NORMAL,NORMAL,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,HIGH,NORMAL,NORMAL,NORMAL,HIGH,ZERO,NORMAL,LOW
FALSE,NORMAL,NORMAL,HIGH,LOW,HIGH,TRUE,FALSE,FALSE,ZERO,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,TRUE,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,NORMAL,HIGH,HIGH,LOW,LOW,NORMAL,LOW,HIGH,NORMAL,LOW,NORMAL,ZERO
FALSE,NORMAL,NORMAL,HIGH,HIGH,NORMAL,TRUE,FALSE,FALSE,ZERO,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,NORMAL,ZERO
FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,LOW,LOW,LOW,NORMAL,NORMAL,HIGH,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,LOW,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,LOW,LOW,LOW,NORMAL,NORMAL,HIGH,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,HIGH,HIGH,HIGH,LOW,FALSE,FALSE,FALSE,LOW,NORMAL,TRUE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,LOW,TRUE,ZERO,NORMAL,NORMAL,LOW,HIGH,LOW,LOW,NORMAL,NORMAL,HIGH,ZERO,ZERO,NORMAL,LOW
FALSE,LOW,NORMAL,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,ZERO,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,FALSE,FALSE,LOW,LOW,FALSE,NORMAL,LOW,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,NORMAL,NORMAL,LOW,HIGH,LOW,LOW,NORMAL,NORMAL,HIGH,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,LOW,HIGH,LOW,HIGH,FALSE,FALSE,FALSE,HIGH,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,TRUE,FALSE,NORMAL,FALSE,HIGH,FALSE,LOW,NORMAL,NORMAL,HIGH,HIGH,LOW,LOW,NORMAL,LOW,HIGH,LOW,HIGH,NORMAL,NORMAL
FALSE,HIGH,NORMAL,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,LOW,LOW,LOW,LOW,NORMAL,NORMAL,HIGH,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,FALSE,FALSE,NORMAL,NORMAL,FALSE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,NORMAL,FALSE,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,LOW,HIGH,NORMAL,NORMAL,HIGH,ZERO,ZERO,NORMAL,LOW
FALSE,HIGH,NORMAL,HIGH,LOW,LOW,FALSE,FALSE,FALSE,LOW,NORMAL,TRUE,HIGH,HIGH,HIGH,HIGH,FALSE,FALSE,NORMAL,FALSE,LOW,TRUE,ZERO,NORMAL,HIGH,LOW,HIGH,LOW,LOW,HIGH,LOW,HIGH,ZERO,ZERO,NORMAL,LOW
